shipment_id,carrier,region,shipment_mode,product_category,ship_date,delivery_date,delivery_days,estimated_days,freight_cost_usd,shipment_weight_kg,shipment_value_usd,is_late,is_damaged,delivery_status
SHP_00950,BlueDart,Kolkata,Sea,Apparel,2023-09-08,2023-09-17,9,9,61.55,476.21,481.97,False,False,On Time
SHP_00951,DHL,Pune,Ground,Pharma,2022-11-06,2022-11-16,10,7,111.0,62.81,554.42,True,False,Late
SHP_00952,Ecom Express,Kolkata,Ground,Medical Devices,2023-07-10,2023-07-22,12,9,127.28,168.25,961.99,True,False,Late
SHP_00953,Delhivery,Bangalore,Sea,Apparel,2023-07-10,2023-07-21,11,9,54.93,329.97,334.07,True,False,Late
SHP_00954,SafeExpress,Jaipur,Air,Electronics,2022-04-17,2022-04-20,3,4,190.93,205.93,950.53,False,False,On Time
SHP_00955,Amazon Logistics,Delhi,Sea,Auto Parts,2023-05-31,2023-06-04,4,3,114.43,106.33,762.25,True,False,Late
SHP_00956,FedEx,Chennai,Ground,Electronics,2022-12-26,2023-01-07,12,10,120.34,322.61,807.22,True,False,Late
SHP_00957,Delhivery,Chennai,Sea,Industrial,2022-10-02,2022-10-10,8,7,113.04,397.67,507.36,True,False,Late
SHP_00958,Ecom Express,Mumbai,Air,Pharma,2022-06-07,2022-06-18,11,8,111.1,300.17,445.57,True,False,Late
SHP_00959,Ecom Express,Chennai,Sea,Consumer Goods,2022-07-17,2022-07-25,8,9,109.14,289.14,302.67,False,False,On Time
SHP_00960,SafeExpress,Bangalore,Ground,Medical Devices,2023-06-14,2023-06-24,10,5,121.57,355.16,335.29,True,False,Late
SHP_00961,SpeedPost,Kolkata,Sea,Industrial,2023-07-21,2023-07-30,9,5,116.68,47.09,539.59,True,False,Late
SHP_00962,SpeedPost,Bangalore,Air,Electronics,2023-08-09,2023-08-17,8,9,213.62,65.71,1008.76,False,False,On Time
SHP_00963,Delhivery,Bangalore,Air,Food,2022-11-01,2022-11-10,9,6,113.25,363.29,774.92,True,False,Late
SHP_00964,DTDC,Mumbai,Ground,Electronics,2022-05-28,2022-06-08,11,3,236.05,55.91,1785.29,True,False,Late
SHP_00965,UPS,Hyderabad,Ground,Apparel,2022-04-06,2022-04-12,6,4,113.69,456.4,369.25,True,False,Late
SHP_00966,DHL,Kolkata,Air,Auto Parts,2023-10-03,2023-10-07,4,4,97.17,187.94,377.17,False,False,On Time
SHP_00967,UPS,Bangalore,Ground,Pharma,2022-07-02,2022-07-04,2,3,127.47,496.87,625.04,False,False,On Time
SHP_00968,Amazon Logistics,Mumbai,Air,Industrial,2022-05-05,2022-05-14,9,6,28.1,12.01,142.48,True,False,Late
SHP_00969,Delhivery,Delhi,Air,Pharma,2022-12-02,2022-12-07,5,5,33.76,345.96,93.16,False,False,On Time
SHP_00970,BlueDart,Delhi,Ground,Industrial,2023-04-24,2023-05-06,12,10,78.83,200.27,248.97,True,False,Late
SHP_00971,Gati,Hyderabad,Ground,Electronics,2023-08-21,2023-08-29,8,7,222.94,476.9,1098.42,True,False,Late
SHP_00972,Ecom Express,Jaipur,Sea,Industrial,2022-11-23,2022-11-30,7,4,65.22,100.26,268.54,True,False,Late
SHP_00973,FedEx,Ahmedabad,Air,Pharma,2023-06-08,2023-06-18,10,7,68.03,302.14,494.14,True,False,Late
SHP_00974,Amazon Logistics,Pune,Ground,Pharma,2022-04-28,2022-05-04,6,5,70.09,93.36,243.35,True,False,Late
SHP_00975,Delhivery,Pune,Air,Medical Devices,2022-05-06,2022-05-10,4,3,97.27,358.54,319.3,True,False,Late
SHP_00976,Delhivery,Chennai,Sea,Electronics,2023-01-30,2023-02-09,10,7,47.28,109.12,253.69,True,False,Late
SHP_00977,Gati,Delhi,Sea,Consumer Goods,2023-11-30,2023-12-13,13,9,226.41,99.48,520.28,True,False,Late
SHP_00978,DHL,Hyderabad,Ground,Electronics,2022-05-08,2022-05-18,10,10,88.15,295.79,301.34,False,False,On Time
SHP_00979,DHL,Jaipur,Air,Auto Parts,2022-10-19,2022-10-26,7,5,28.89,266.97,149.22,True,False,Late
SHP_00980,DHL,Delhi,Ground,Electronics,2023-03-02,2023-03-10,8,7,58.3,173.24,144.5,True,False,Late
SHP_00981,XpressBees,Jaipur,Air,Consumer Goods,2022-11-02,2022-11-14,12,10,114.11,483.59,311.35,True,False,Late
SHP_00982,SpeedPost,Delhi,Air,Food,2022-02-18,2022-02-22,4,3,98.92,161.77,605.94,True,False,Late
SHP_00983,UPS,Delhi,Air,Medical Devices,2023-07-05,2023-07-07,2,3,52.27,392.58,139.29,False,False,On Time
SHP_00984,FedEx,Hyderabad,Ground,Consumer Goods,2022-10-04,2022-10-09,5,5,86.26,60.39,337.79,False,False,On Time
SHP_00985,SpeedPost,Kolkata,Sea,Auto Parts,2023-11-16,2023-11-27,11,4,174.97,289.15,1044.15,True,False,Late
SHP_00986,Delhivery,Ahmedabad,Air,Electronics,2022-09-28,2022-10-04,6,7,62.07,417.85,214.41,False,False,On Time
SHP_00987,BlueDart,Delhi,Air,Auto Parts,2022-03-03,2022-03-08,5,6,95.4,234.34,411.21,False,False,On Time
SHP_00988,Delhivery,Chennai,Sea,Medical Devices,2022-11-16,2022-11-26,10,10,114.02,53.28,317.02,False,False,On Time
SHP_00989,Ecom Express,Ahmedabad,Sea,Food,2023-02-14,2023-02-19,5,6,54.17,82.52,208.17,False,False,On Time
SHP_00990,Gati,Delhi,Air,Auto Parts,2022-04-20,2022-04-26,6,4,82.99,230.69,298.81,True,False,Late
SHP_00991,Amazon Logistics,Ahmedabad,Ground,Industrial,2022-05-02,2022-05-07,5,4,70.3,75.73,352.42,True,False,Late
SHP_00992,DHL,Ahmedabad,Ground,Medical Devices,2022-04-11,2022-04-16,5,3,101.86,211.58,383.4,True,False,Late
SHP_00993,SpeedPost,Hyderabad,Sea,Auto Parts,2023-06-16,2023-06-25,9,9,202.61,323.35,1571.0,False,False,On Time
SHP_00994,DHL,Mumbai,Sea,Industrial,2022-09-02,2022-09-09,7,4,35.61,113.62,203.74,True,False,Late
SHP_00995,Ecom Express,Kolkata,Air,Food,2022-10-02,2022-10-12,10,10,42.96,102.19,250.09,False,False,On Time
SHP_00996,DTDC,Mumbai,Air,Apparel,2023-05-31,2023-06-13,13,10,233.46,344.12,705.37,True,False,Late
SHP_00997,UPS,Bangalore,Ground,Auto Parts,2022-05-26,2022-05-31,5,3,69.93,10.9,548.69,True,False,Late
SHP_00998,UPS,Mumbai,Sea,Medical Devices,2023-05-01,2023-05-06,5,3,116.69,236.55,265.01,True,False,Late
SHP_00999,Gati,Hyderabad,Air,Apparel,2022-05-31,2022-06-04,4,4,134.83,368.23,635.82,False,False,On Time
SHP_01000,Amazon Logistics,Hyderabad,Sea,Auto Parts,2022-09-17,2022-09-27,10,8,26.42,176.64,165.41,True,False,Late
SHP_01001,Gati,Jaipur,Ground,Electronics,2022-10-04,2022-10-08,4,3,256.15,428.2,1525.68,True,False,Late
SHP_01002,XpressBees,Mumbai,Air,Consumer Goods,2023-01-04,2023-01-09,5,6,45.35,477.43,264.5,False,False,On Time
SHP_01003,Gati,Surat,Ground,Apparel,2022-09-29,2022-10-11,12,8,150.38,208.94,1197.58,True,False,Late
SHP_01004,DHL,Jaipur,Sea,Medical Devices,2023-09-20,2023-09-26,6,4,108.51,283.55,733.0,True,False,Late
SHP_01005,FedEx,Mumbai,Ground,Apparel,2023-04-23,2023-05-01,8,5,126.5,312.09,757.22,True,False,Late
SHP_01006,DTDC,Delhi,Ground,Pharma,2023-04-10,2023-04-15,5,3,130.94,296.74,303.67,True,False,Late
SHP_01007,Ecom Express,Pune,Sea,Pharma,2022-02-21,2022-02-28,7,7,61.77,141.99,441.91,False,False,On Time
SHP_01008,Amazon Logistics,Bangalore,Air,Industrial,2022-05-27,2022-06-04,8,6,86.45,40.82,286.42,True,False,Late
SHP_01009,Delhivery,Chennai,Sea,Consumer Goods,2023-03-09,2023-03-17,8,9,118.77,460.14,663.0,False,False,On Time
SHP_01010,Ecom Express,Pune,Sea,Apparel,2023-12-01,2023-12-08,7,6,39.25,277.36,149.4,True,False,Late
SHP_01011,SpeedPost,Ahmedabad,Sea,Apparel,2023-01-20,2023-01-29,9,9,104.95,221.23,407.16,False,False,On Time
SHP_01012,SafeExpress,Pune,Ground,Medical Devices,2023-03-14,2023-03-29,15,10,253.06,230.91,1891.71,True,True,Late
SHP_01013,Ecom Express,Delhi,Air,Industrial,2022-09-06,2022-09-14,8,8,90.19,450.01,655.4,False,False,On Time
SHP_01014,Ecom Express,Bangalore,Ground,Pharma,2023-04-19,2023-04-28,9,10,33.89,135.45,268.31,False,False,On Time
SHP_01015,SpeedPost,Delhi,Ground,Auto Parts,2022-12-06,2022-12-09,3,3,213.29,337.37,1372.77,False,True,On Time
SHP_01016,BlueDart,Surat,Air,Auto Parts,2022-05-20,2022-05-26,6,6,56.59,155.79,449.04,False,True,On Time
SHP_01017,XpressBees,Jaipur,Sea,Food,2022-04-28,2022-05-01,3,4,41.07,440.01,210.23,False,False,On Time
SHP_01018,FedEx,Ahmedabad,Air,Auto Parts,2023-02-05,2023-02-07,2,3,56.49,242.12,175.36,False,False,On Time
SHP_01019,Amazon Logistics,Hyderabad,Sea,Auto Parts,2023-11-05,2023-11-11,6,4,40.36,11.32,115.03,True,False,Late
SHP_01020,BlueDart,Bangalore,Sea,Food,2023-05-03,2023-05-14,11,10,55.39,50.46,306.45,True,False,Late
SHP_01021,DTDC,Kolkata,Ground,Electronics,2023-04-21,2023-05-05,14,9,106.67,142.07,290.22,True,False,Late
SHP_01022,SpeedPost,Hyderabad,Air,Auto Parts,2022-02-13,2022-02-22,9,8,164.22,361.67,601.28,True,False,Late
SHP_01023,Delhivery,Surat,Sea,Food,2022-12-24,2023-01-05,12,9,31.59,328.13,129.87,True,False,Late
SHP_01024,Delhivery,Ahmedabad,Sea,Apparel,2022-10-13,2022-10-22,9,7,32.16,419.74,157.66,True,False,Late
SHP_01025,SpeedPost,Bangalore,Sea,Industrial,2022-05-13,2022-05-29,16,8,251.94,174.37,1437.28,True,False,Late
SHP_01026,DHL,Mumbai,Sea,Apparel,2022-08-26,2022-08-29,3,4,77.44,339.82,305.27,False,False,On Time
SHP_01027,SafeExpress,Chennai,Air,Apparel,2023-01-29,2023-02-07,9,9,91.15,125.62,202.76,False,False,On Time
SHP_01028,XpressBees,Pune,Sea,Pharma,2022-06-28,2022-07-05,7,8,98.37,189.13,780.39,False,False,On Time
SHP_01029,BlueDart,Chennai,Ground,Auto Parts,2023-03-25,2023-04-01,7,7,46.13,81.46,317.51,False,False,On Time
SHP_01030,BlueDart,Delhi,Sea,Pharma,2023-10-07,2023-10-11,4,4,28.49,70.71,57.88,False,False,On Time
SHP_01031,SpeedPost,Surat,Air,Medical Devices,2022-07-09,2022-07-21,12,10,229.83,285.4,1112.93,True,False,Late
SHP_01032,SpeedPost,Surat,Air,Electronics,2023-03-26,2023-04-09,14,9,237.32,284.79,655.75,True,False,Late
SHP_01033,FedEx,Delhi,Ground,Food,2022-02-22,2022-03-01,7,8,48.52,470.34,365.53,False,False,On Time
SHP_01034,SafeExpress,Pune,Air,Apparel,2022-10-22,2022-11-02,11,4,183.56,426.67,1393.38,True,False,Late
SHP_01035,Ecom Express,Jaipur,Air,Electronics,2023-08-20,2023-08-31,11,10,93.59,16.62,423.82,True,False,Late
SHP_01036,DHL,Bangalore,Air,Medical Devices,2023-11-11,2023-11-14,3,3,76.82,402.93,413.53,False,False,On Time
SHP_01037,DHL,Pune,Air,Consumer Goods,2023-09-05,2023-09-12,7,4,75.27,65.17,477.21,True,False,Late
SHP_01038,XpressBees,Surat,Air,Medical Devices,2023-03-18,2023-03-29,11,10,107.06,438.29,360.42,True,False,Late
SHP_01039,DHL,Chennai,Sea,Consumer Goods,2023-11-30,2023-12-06,6,3,75.63,193.87,322.44,True,False,Late
SHP_01040,SafeExpress,Kolkata,Sea,Apparel,2022-04-29,2022-05-09,10,10,241.49,491.28,1015.77,False,False,On Time
SHP_01041,Ecom Express,Mumbai,Air,Food,2022-04-05,2022-04-08,3,3,68.37,376.41,468.09,False,False,On Time
SHP_01042,DHL,Mumbai,Sea,Food,2022-02-28,2022-03-03,3,4,38.31,90.71,86.67,False,False,On Time
SHP_01043,Gati,Chennai,Ground,Apparel,2023-09-13,2023-09-28,15,9,198.36,328.47,487.62,True,False,Late
SHP_01044,BlueDart,Ahmedabad,Sea,Medical Devices,2022-08-14,2022-08-25,11,10,123.85,390.21,465.19,True,False,Late
SHP_01045,Amazon Logistics,Hyderabad,Ground,Electronics,2022-02-25,2022-03-07,10,8,99.08,311.12,364.49,True,False,Late
SHP_01046,UPS,Surat,Air,Industrial,2023-07-21,2023-07-26,5,6,64.1,408.28,182.8,False,False,On Time
SHP_01047,SafeExpress,Ahmedabad,Sea,Auto Parts,2022-04-27,2022-05-06,9,3,230.54,135.51,1274.76,True,False,Late
SHP_01048,FedEx,Mumbai,Ground,Consumer Goods,2023-05-23,2023-05-28,5,3,65.39,22.69,211.5,True,False,Late
SHP_01049,Ecom Express,Surat,Air,Industrial,2022-02-02,2022-02-09,7,8,120.56,377.36,484.33,False,False,On Time
SHP_01050,DTDC,Jaipur,Air,Pharma,2022-12-16,2022-12-30,14,9,220.87,464.32,1438.84,True,False,Late
SHP_01051,Amazon Logistics,Kolkata,Sea,Industrial,2023-07-02,2023-07-14,12,10,85.12,284.37,435.26,True,False,Late
SHP_01052,Ecom Express,Ahmedabad,Sea,Food,2022-05-16,2022-05-20,4,3,108.96,475.51,273.84,True,False,Late
SHP_01053,Amazon Logistics,Hyderabad,Ground,Consumer Goods,2022-02-09,2022-02-17,8,7,53.22,125.63,314.97,True,False,Late
SHP_01054,DHL,Delhi,Ground,Medical Devices,2022-09-28,2022-10-05,7,5,73.59,220.23,353.13,True,False,Late
SHP_01055,XpressBees,Surat,Air,Consumer Goods,2022-03-01,2022-03-06,5,4,119.19,275.95,920.12,True,False,Late
SHP_01056,DTDC,Hyderabad,Ground,Auto Parts,2022-05-11,2022-05-18,7,6,106.44,309.17,244.54,True,False,Late
SHP_01057,DHL,Bangalore,Sea,Auto Parts,2023-08-17,2023-08-24,7,8,83.11,114.36,640.8,False,False,On Time
SHP_01058,DTDC,Mumbai,Sea,Medical Devices,2023-07-08,2023-07-19,11,3,122.25,55.03,616.34,True,False,Late
SHP_01059,FedEx,Chennai,Air,Medical Devices,2023-08-08,2023-08-18,10,8,32.5,213.52,120.2,True,False,Late
SHP_01060,SpeedPost,Pune,Ground,Consumer Goods,2023-10-30,2023-11-13,14,8,249.65,147.38,545.97,True,False,Late
SHP_01061,DTDC,Bangalore,Sea,Pharma,2022-04-19,2022-04-29,10,6,171.94,390.55,868.14,True,False,Late
SHP_01062,Delhivery,Chennai,Ground,Pharma,2023-11-04,2023-11-11,7,5,105.07,324.78,812.3,True,False,Late
SHP_01063,BlueDart,Jaipur,Sea,Consumer Goods,2023-07-06,2023-07-13,7,4,108.81,303.75,647.98,True,False,Late
SHP_01064,Delhivery,Hyderabad,Air,Industrial,2022-09-07,2022-09-15,8,8,108.9,488.75,368.66,False,False,On Time
SHP_01065,FedEx,Chennai,Ground,Consumer Goods,2023-01-06,2023-01-11,5,4,83.85,38.68,349.97,True,False,Late
SHP_01066,BlueDart,Ahmedabad,Ground,Food,2023-08-07,2023-08-15,8,5,50.72,454.68,306.58,True,False,Late
SHP_01067,SpeedPost,Hyderabad,Ground,Medical Devices,2022-11-18,2022-11-22,4,4,153.53,252.76,443.76,False,False,On Time
SHP_01068,BlueDart,Bangalore,Ground,Pharma,2022-06-20,2022-06-26,6,4,52.65,277.51,399.13,True,False,Late
SHP_01069,UPS,Mumbai,Ground,Pharma,2022-06-20,2022-06-24,4,4,79.06,264.89,342.23,False,False,On Time
SHP_01070,UPS,Kolkata,Sea,Food,2022-10-28,2022-11-02,5,4,119.23,449.23,661.59,True,False,Late
SHP_01071,SafeExpress,Mumbai,Air,Medical Devices,2023-04-05,2023-04-20,15,9,213.33,218.13,1396.45,True,False,Late
SHP_01072,SafeExpress,Bangalore,Sea,Electronics,2022-06-05,2022-06-16,11,3,186.75,337.12,881.68,True,False,Late
SHP_01073,UPS,Surat,Sea,Industrial,2022-04-10,2022-04-17,7,6,76.8,24.62,392.15,True,False,Late
SHP_01074,Amazon Logistics,Kolkata,Ground,Medical Devices,2023-01-29,2023-02-06,8,8,125.12,21.45,959.71,False,False,On Time
SHP_01075,SafeExpress,Chennai,Ground,Industrial,2023-08-12,2023-08-20,8,8,142.52,83.21,531.18,False,False,On Time
SHP_01076,BlueDart,Bangalore,Ground,Industrial,2023-09-13,2023-09-17,4,4,94.98,70.93,307.84,False,False,On Time
SHP_01077,UPS,Mumbai,Sea,Pharma,2023-07-07,2023-07-12,5,6,76.28,411.29,321.69,False,False,On Time
SHP_01078,SpeedPost,Kolkata,Sea,Auto Parts,2023-06-18,2023-06-29,11,5,133.09,55.25,830.21,True,False,Late
SHP_01079,XpressBees,Kolkata,Ground,Industrial,2022-03-30,2022-04-05,6,5,101.82,58.67,419.74,True,False,Late
SHP_01080,BlueDart,Delhi,Ground,Apparel,2023-06-04,2023-06-13,9,8,72.61,367.89,438.02,True,False,Late
SHP_01081,SafeExpress,Pune,Air,Consumer Goods,2022-04-13,2022-04-23,10,8,231.46,330.73,1681.66,True,True,Late
SHP_01082,Gati,Mumbai,Air,Apparel,2023-08-24,2023-09-04,11,9,201.2,133.01,585.21,True,False,Late
SHP_01083,SafeExpress,Ahmedabad,Ground,Apparel,2022-07-23,2022-08-03,11,4,234.29,374.85,473.08,True,False,Late
SHP_01084,Amazon Logistics,Jaipur,Air,Apparel,2022-02-09,2022-02-19,10,9,89.4,315.7,304.7,True,False,Late
SHP_01085,Amazon Logistics,Bangalore,Ground,Food,2022-10-27,2022-11-08,12,10,108.66,196.41,450.15,True,False,Late
SHP_01086,FedEx,Chennai,Air,Industrial,2023-03-06,2023-03-17,11,10,50.98,212.72,155.85,True,False,Late
SHP_01087,Gati,Delhi,Ground,Consumer Goods,2022-05-12,2022-05-28,16,10,188.19,343.77,409.08,True,False,Late
SHP_01088,BlueDart,Kolkata,Air,Medical Devices,2022-09-25,2022-10-05,10,8,66.09,221.25,290.27,True,False,Late
SHP_01089,DTDC,Ahmedabad,Sea,Food,2022-12-14,2022-12-20,6,3,160.57,111.04,1164.73,True,False,Late
SHP_01090,Gati,Delhi,Sea,Medical Devices,2022-05-13,2022-05-15,2,3,224.43,45.58,1397.84,False,False,On Time
SHP_01091,Amazon Logistics,Delhi,Sea,Pharma,2023-06-16,2023-06-23,7,6,81.22,492.62,570.89,True,False,Late
SHP_01092,SafeExpress,Chennai,Ground,Apparel,2023-01-18,2023-01-31,13,8,118.81,366.8,907.72,True,True,Late
SHP_01093,DHL,Surat,Air,Consumer Goods,2023-05-12,2023-05-15,3,3,54.72,12.61,316.79,False,False,On Time
SHP_01094,DHL,Hyderabad,Sea,Electronics,2023-01-22,2023-01-31,9,9,110.92,438.37,795.51,False,False,On Time
SHP_01095,Amazon Logistics,Kolkata,Air,Pharma,2023-07-09,2023-07-13,4,5,102.27,396.41,323.76,False,False,On Time
SHP_01096,DTDC,Pune,Ground,Pharma,2022-11-06,2022-11-19,13,7,116.48,132.5,691.46,True,False,Late
SHP_01097,DTDC,Kolkata,Air,Food,2023-02-21,2023-03-06,13,7,131.2,351.59,661.19,True,False,Late
SHP_01098,XpressBees,Kolkata,Ground,Electronics,2023-04-09,2023-04-18,9,6,127.4,198.98,432.23,True,False,Late
SHP_01099,SpeedPost,Delhi,Sea,Industrial,2022-12-07,2022-12-12,5,5,97.17,85.04,698.55,False,False,On Time
SHP_01100,BlueDart,Delhi,Air,Consumer Goods,2023-09-24,2023-10-07,13,10,100.92,283.54,342.58,True,False,Late
SHP_01101,DTDC,Kolkata,Ground,Medical Devices,2022-06-04,2022-06-11,7,3,204.02,299.57,1474.77,True,False,Late
SHP_01102,BlueDart,Surat,Ground,Auto Parts,2022-11-17,2022-11-24,7,6,73.44,241.76,391.35,True,False,Late
SHP_01103,SafeExpress,Delhi,Air,Consumer Goods,2022-03-21,2022-03-31,10,9,216.24,81.47,1403.16,True,False,Late
SHP_01104,XpressBees,Delhi,Air,Consumer Goods,2023-05-23,2023-05-31,8,5,76.16,374.62,402.32,True,False,Late
SHP_01105,DTDC,Delhi,Ground,Industrial,2023-11-24,2023-12-08,14,7,138.03,444.83,743.0,True,False,Late
SHP_01106,DTDC,Surat,Sea,Food,2023-09-21,2023-10-06,15,8,188.81,236.32,616.22,True,False,Late
SHP_01107,SafeExpress,Bangalore,Air,Auto Parts,2022-01-11,2022-01-24,13,8,112.26,235.51,893.57,True,True,Late
SHP_01108,SafeExpress,Chennai,Air,Electronics,2023-07-05,2023-07-19,14,10,97.05,312.67,540.25,True,False,Late
SHP_01109,Gati,Surat,Air,Medical Devices,2023-10-06,2023-10-11,5,3,129.42,410.47,932.93,True,False,Late
SHP_01110,DTDC,Pune,Sea,Consumer Goods,2022-09-18,2022-09-24,6,6,186.68,51.94,615.79,False,False,On Time
SHP_01111,SpeedPost,Delhi,Air,Consumer Goods,2022-12-05,2022-12-20,15,7,200.33,236.97,602.71,True,False,Late
SHP_01112,BlueDart,Delhi,Sea,Apparel,2022-05-27,2022-06-03,7,5,116.83,162.01,861.71,True,False,Late
SHP_01113,Amazon Logistics,Ahmedabad,Ground,Auto Parts,2022-12-01,2022-12-11,10,7,104.8,120.77,456.87,True,False,Late
SHP_01114,SafeExpress,Ahmedabad,Ground,Industrial,2023-06-19,2023-07-04,15,8,94.08,302.89,308.9,True,False,Late
SHP_01115,Gati,Hyderabad,Sea,Apparel,2023-03-24,2023-04-09,16,10,205.12,125.64,558.22,True,False,Late
SHP_01116,Gati,Pune,Air,Pharma,2023-01-10,2023-01-24,14,10,211.13,107.28,1131.4,True,False,Late
SHP_01117,BlueDart,Kolkata,Ground,Apparel,2022-01-11,2022-01-19,8,6,62.9,97.85,347.03,True,False,Late
SHP_01118,Delhivery,Hyderabad,Sea,Pharma,2023-09-14,2023-09-20,6,7,92.96,321.02,408.07,False,False,On Time
SHP_01119,SafeExpress,Hyderabad,Ground,Pharma,2023-08-09,2023-08-18,9,3,259.5,316.3,1282.4,True,False,Late
SHP_01120,Gati,Surat,Air,Pharma,2023-01-14,2023-01-25,11,3,240.97,77.02,1546.35,True,False,Late
SHP_01121,UPS,Delhi,Ground,Electronics,2022-02-27,2022-03-08,9,10,57.99,429.02,212.53,False,False,On Time
SHP_01122,Gati,Jaipur,Sea,Pharma,2022-12-07,2022-12-16,9,8,243.03,293.63,1863.02,True,False,Late
SHP_01123,Gati,Kolkata,Ground,Pharma,2022-03-08,2022-03-21,13,6,106.55,133.68,323.43,True,True,Late
SHP_01124,SpeedPost,Chennai,Sea,Consumer Goods,2022-06-27,2022-07-03,6,3,129.28,175.67,523.42,True,False,Late
SHP_01125,SafeExpress,Delhi,Sea,Auto Parts,2022-04-01,2022-04-05,4,4,112.85,43.67,440.68,False,False,On Time
SHP_01126,DHL,Bangalore,Air,Food,2023-10-16,2023-10-26,10,8,33.53,362.28,116.7,True,False,Late
SHP_01127,Gati,Chennai,Sea,Apparel,2022-11-14,2022-11-22,8,3,207.06,89.41,588.58,True,False,Late
SHP_01128,BlueDart,Chennai,Ground,Food,2022-07-01,2022-07-09,8,7,98.24,132.64,485.24,True,False,Late
SHP_01129,Delhivery,Surat,Ground,Apparel,2022-02-07,2022-02-16,9,9,81.48,105.73,506.25,False,False,On Time
SHP_01130,Gati,Hyderabad,Air,Medical Devices,2023-05-31,2023-06-07,7,7,172.39,105.76,570.53,False,False,On Time
SHP_01131,FedEx,Surat,Sea,Apparel,2023-05-02,2023-05-09,7,5,86.62,186.46,369.65,True,False,Late
SHP_01132,DHL,Pune,Sea,Electronics,2023-10-07,2023-10-14,7,8,41.67,238.01,167.51,False,False,On Time
SHP_01133,UPS,Pune,Ground,Apparel,2023-04-24,2023-04-28,4,5,71.1,308.5,395.42,False,False,On Time
SHP_01134,SafeExpress,Kolkata,Ground,Food,2022-09-16,2022-10-02,16,8,140.82,339.44,535.26,True,False,Late
SHP_01135,BlueDart,Surat,Air,Consumer Goods,2023-03-13,2023-03-23,10,7,67.08,14.76,340.31,True,False,Late
SHP_01136,SpeedPost,Surat,Air,Apparel,2022-05-14,2022-05-21,7,8,254.66,154.98,1679.47,False,False,On Time
SHP_01137,XpressBees,Kolkata,Air,Auto Parts,2022-01-01,2022-01-06,5,5,117.71,150.99,292.19,False,False,On Time
SHP_01138,BlueDart,Kolkata,Air,Food,2022-06-07,2022-06-14,7,8,75.12,172.68,362.44,False,False,On Time
SHP_01139,SafeExpress,Chennai,Ground,Consumer Goods,2023-04-20,2023-04-26,6,6,149.76,159.52,1139.91,False,False,On Time
SHP_01140,Delhivery,Hyderabad,Sea,Consumer Goods,2023-09-04,2023-09-16,12,9,32.52,244.41,209.51,True,False,Late
SHP_01141,BlueDart,Jaipur,Air,Food,2023-01-13,2023-01-22,9,8,77.65,1.29,434.45,True,False,Late
SHP_01142,FedEx,Chennai,Air,Auto Parts,2022-07-12,2022-07-15,3,3,56.7,46.88,244.06,False,False,On Time
SHP_01143,UPS,Hyderabad,Ground,Consumer Goods,2023-11-23,2023-12-02,9,10,52.41,477.53,161.27,False,False,On Time
SHP_01144,Amazon Logistics,Delhi,Ground,Electronics,2022-12-21,2022-12-27,6,4,109.37,6.61,428.09,True,False,Late
SHP_01145,Ecom Express,Ahmedabad,Air,Auto Parts,2023-11-01,2023-11-12,11,9,105.99,151.83,376.47,True,False,Late
SHP_01146,SpeedPost,Ahmedabad,Sea,Medical Devices,2023-04-30,2023-05-15,15,8,254.92,56.28,783.38,True,False,Late
SHP_01147,Ecom Express,Delhi,Air,Pharma,2022-12-12,2022-12-19,7,7,79.06,307.45,571.86,False,False,On Time
SHP_01148,XpressBees,Hyderabad,Air,Electronics,2023-05-17,2023-05-28,11,10,30.26,299.86,127.57,True,False,Late
SHP_01149,Gati,Hyderabad,Air,Industrial,2022-07-03,2022-07-14,11,7,155.07,223.66,587.11,True,True,Late
SHP_01150,FedEx,Pune,Sea,Pharma,2023-06-29,2023-07-08,9,9,43.4,267.73,119.62,False,False,On Time
SHP_01151,XpressBees,Kolkata,Ground,Medical Devices,2023-04-15,2023-04-24,9,6,84.75,20.8,335.57,True,False,Late
SHP_01152,SpeedPost,Delhi,Ground,Electronics,2022-12-12,2022-12-24,12,7,152.13,92.37,985.89,True,False,Late
SHP_01153,SafeExpress,Delhi,Ground,Electronics,2022-07-16,2022-07-26,10,7,190.8,269.81,1290.25,True,False,Late
SHP_01154,DHL,Pune,Sea,Auto Parts,2022-08-09,2022-08-19,10,9,103.42,389.27,378.63,True,False,Late
SHP_01155,SpeedPost,Kolkata,Air,Industrial,2022-10-07,2022-10-15,8,3,117.28,391.13,697.03,True,False,Late
SHP_01156,XpressBees,Jaipur,Sea,Medical Devices,2022-04-10,2022-04-16,6,6,26.9,162.64,64.08,False,False,On Time
SHP_01157,SafeExpress,Jaipur,Ground,Consumer Goods,2023-10-13,2023-10-28,15,8,150.03,464.97,311.37,True,False,Late
SHP_01158,Delhivery,Ahmedabad,Air,Auto Parts,2023-05-26,2023-06-04,9,6,98.26,336.66,347.27,True,False,Late
SHP_01159,SpeedPost,Delhi,Sea,Auto Parts,2023-07-29,2023-08-06,8,8,117.36,492.44,494.69,False,False,On Time
SHP_01160,Delhivery,Ahmedabad,Sea,Auto Parts,2022-01-31,2022-02-08,8,5,86.42,312.32,465.75,True,False,Late
SHP_01161,DHL,Hyderabad,Sea,Auto Parts,2022-08-29,2022-09-10,12,9,38.83,303.76,275.62,True,False,Late
